"Story","Title","Result","Date","Stability","Duration (s)"
"Selecccionar un espacio de parqueadero","Realizar reserva de espacio de parqueadero","SUCCESS","2025-07-08T19:53:42.9330406-05:00[America/Bogota]","0.0","16.52"
