"Story","Title","Result","Date","Stability","Duration (s)"
"Ver los datos del perfil","Visualizar los datos en la pagina de parkeatec","FAILURE","2025-06-18T19:49:49.7885183-05:00[America/Bogota]","0.0","30.82"
