"Story","Title","Result","Date","Stability","Duration (s)"
"Selecccionar un espacio de parqueo ocupado","Registrar una novedad","SUCCESS","2025-06-18T21:28:32.7679837-05:00[America/Bogota]","0.0","22.83"
