"Story","Title","Result","Date","Stability","Duration (s)"
"Ver la lista de usuarios que se han creado o registrado","Mostrar los usuarios activos de parkeatec (usuario, vigilante o admin)","SUCCESS","2025-06-18T21:30:23.5414545-05:00[America/Bogota]","0.0","14.83"
