"Story","Title","Result","Date","Stability","Duration (s)"
"Selecccionar un espacio de parqueadero","Realizar reserva de espacio de parqueadero","FAILURE","2025-07-09T11:43:42.0549465-05:00[America/Bogota]","0.0","38.83"
