"Story","Title","Result","Date","Stability","Duration (s)"
"ver los espacios de parqueadero en la pagina de Parkeatec","visualizar exitosamente los espacios del parqueadero","SUCCESS","2025-06-18T21:29:54.8217192-05:00[America/Bogota]","0.0","13.7"
