"Story","Title","Result","Date","Stability","Duration (s)"
"Ver los vehiculos dentro del sistema","Visualizar los vehiculos dentro de la pagina de parkeatec","SUCCESS","2025-06-18T19:54:58.1593162-05:00[America/Bogota]","0.0","10.07"
