"Story","Title","Result","Date","Stability","Duration (s)"
"Selecccionar un espacio de parqueo ocupado","Registrar una novedad","SUCCESS","2025-06-09T20:23:28.6729113-05:00[America/Bogota]","0.0","22.91"
