"Story","Title","Result","Date","Stability","Duration (s)"
"Ver las reservas que el usuario tiene activas o ha realizado","Mostrar la reserva activa y las reservas realizadas por el usuario","FAILURE","2025-05-30T19:10:06.9369013-05:00[America/Bogota]","0.0","32.3"
